^SAMPLE = GSM171895
!Sample_title = HBEC3-KT
!Sample_geo_accession = GSM171895
!Sample_status = Public on Mar 07 2007
!Sample_submission_date = Feb 26 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Human Bronchial Epithelial Cell
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Histology: immortalized normal
!Sample_characteristics_ch1 = Age: 65
!Sample_characteristics_ch1 = Sex: F
!Sample_characteristics_ch1 = Race:
!Sample_biomaterial_provider_ch1 = Hamon Center for Therapeutic Oncology Research, UT Southwestern Medical Center
!Sample_growth_protocol_ch1 = KSFM supplemented with EGF and BPE
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Qiagen RNeasy kit including DNase1 treatment
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNA was prepared according to standard Affymetrix protocol from 5 microgram total RNA
!Sample_hyb_protocol = Following fragmentation, 20 microg of cRNA were hybridized for 16 hr at 45C on GeneChip Human Genome Array. GeneChips were washed and stained in the Affymetrix Fluidics Station
!Sample_scan_protocol = GeneChips were scanned using the Hewlett-Packard GeneArray Scanner G2500A
!Sample_description = Immortalized with CDK4 and hTERT
!Sample_data_processing = Data were analyzed with Microarray Suite version 5.0 (MAS 5.0) using Affymetrix default analysis settings and global scaling as normalization method. The trimmed mean target intensity of each array was arbitrarily set to 250
!Sample_platform_id = GPL570
!Sample_contact_name = Luc,,Girard
!Sample_contact_email = Luc.Girard@UTSouthwestern.edu
!Sample_contact_laboratory = NB8.114A
!Sample_contact_department = Hamon Center for Therapeutic Oncology Research
!Sample_contact_institute = UT Southwestern Medical Center
!Sample_contact_address = 5323 Harry Hines Blvd
!Sample_contact_city = Dallas
!Sample_contact_state = TX
!Sample_contact_zip/postal_code = 75390-8593
!Sample_contact_country = USA
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM171nnn/GSM171895/suppl/GSM171895.CEL.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE4824
!Sample_data_row_count = 54675
#ID_REF = Affymetrix IDs
#Stat Pairs = Number of probe pairs
#Stat Pairs Used = Number of probe pairs (unmasked)
#VALUE = MAS5-calculated Signal intensity
#ABS_CALL = the call in an absolute analysis that indicates if the transcript was present (P), absent (A), marginal (M), or no call (NC)
#DETECTION P-VALUE = p-value that indicates the significance level of the detection call
!sample_table_begin
ID_REF	Stat Pairs	Stat Pairs Used	VALUE	ABS_CALL	DETECTION P-VALUE
238134_at	11	11	1.9	A	0.725830
238135_at	11	11	141.0	A	0.080566
238136_at	11	11	36.7	A	0.753906
238137_at	11	11	45.9	P	0.037598
238138_at	11	11	4.2	A	0.888428
238139_at	11	11	4.0	A	0.601074
238140_at	11	11	94.1	A	0.366211
238141_s_at	11	11	7.7	A	0.753906
238142_at	11	11	164.5	P	0.001221
238143_at	11	11	7.0	A	0.870361
238144_s_at	11	11	10.3	A	0.904785
238145_at	11	11	72.8	A	0.303711
238146_at	11	11	69.1	P	0.002930
238147_at	11	11	164.3	A	0.111572
238148_s_at	11	11	108.6	A	0.067627
238149_at	11	11	23.8	A	0.334473
238150_at	11	11	10.4	A	0.780518
238151_at	11	11	337.5	P	0.001953
238152_at	11	11	15.0	A	0.696289
238153_at	11	11	108.2	A	0.067627
238154_at	11	11	96.4	P	0.023926
238155_at	11	11	114.6	A	0.129639
238156_at	11	11	338.5	P	0.000244
238157_at	11	11	9.1	A	0.633789
238158_at	11	11	14.7	A	0.432373
238159_at	11	11	7.2	A	0.870361
238160_at	11	11	5.4	A	0.500000
238161_at	11	11	73.8	A	0.129639
238162_at	11	11	2.2	A	0.753906
238163_at	11	11	65.1	A	0.194580
238164_at	11	11	73.2	P	0.018555
238165_at	11	11	17.1	A	0.633789
238166_s_at	11	11	13.7	A	0.466064
238167_at	11	11	73.4	A	0.366211
238168_at	11	11	72.5	P	0.018555
238169_at	11	11	42.7	A	0.303711
238170_at	11	11	73.8	P	0.030273
238171_at	11	11	18.9	A	0.633789
238172_at	11	11	105.2	A	0.129639
238173_at	11	11	50.4	A	0.095215
238174_at	11	11	66.3	P	0.001953
238175_at	11	11	7.8	A	0.753906
238176_at	11	11	37.6	A	0.303711
238177_at	11	11	15.1	A	0.696289
238178_at	11	11	1.0	A	0.601074
238179_at	11	11	11.9	A	0.780518
238180_at	11	11	16.5	A	0.567627
238181_at	11	11	42.4	A	0.696289
238182_at	11	11	7.7	A	0.601074
238183_at	11	11	16.2	A	0.696289
238184_at	11	11	8.0	A	0.567627
238185_at	11	11	50.9	A	0.111572
238186_at	11	11	46.4	A	0.366211
238187_at	11	11	33.9	A	0.500000
238188_at	11	11	91.9	P	0.018555
238189_at	11	11	4.3	A	0.567627
238190_at	11	11	8.8	A	0.696289
238191_at	11	11	385.3	P	0.000732
238192_at	11	11	21.9	A	0.850342
238193_at	11	11	42.0	A	0.334473
238194_at	11	11	11.6	A	0.780518
238195_at	11	11	9.7	A	0.696289
238196_at	11	11	1.6	A	0.870361
238197_at	11	11	14.6	A	0.633789
238198_at	11	11	41.8	A	0.219482
238199_x_at	11	11	8024.0	P	0.000244
238200_at	11	11	33.8	A	0.398926
238201_at	11	11	136.3	A	0.171387
238202_at	11	11	4.6	A	0.904785
238203_at	11	11	31.7	A	0.274170
238204_at	11	11	79.8	A	0.149658
238205_at	11	11	34.5	A	0.398926
238206_at	11	11	29.5	A	0.633789
238207_at	11	11	180.8	A	0.067627
238208_at	11	11	200.0	A	0.067627
238209_at	11	11	14.4	A	0.665527
238210_at	11	11	55.9	A	0.095215
238211_at	11	11	70.9	M	0.056152
238212_at	11	11	21.4	A	0.432373
238213_at	11	11	82.6	P	0.008057
238214_at	11	11	55.5	A	0.171387
238215_at	11	11	11.4	A	0.533936
238216_at	11	11	96.1	A	0.219482
238217_at	11	11	10.8	A	0.696289
238218_at	11	11	116.2	A	0.129639
238219_at	11	11	5.6	A	0.932373
238220_at	11	11	60.2	A	0.303711
238221_at	11	11	8.2	A	0.665527
238222_at	11	11	68.2	A	0.171387
238223_at	11	11	124.5	A	0.246094
238224_at	11	11	1.2	A	0.870361
238225_at	11	11	4.7	A	0.888428
238226_at	11	11	74.0	A	0.246094
238227_at	11	11	83.0	A	0.432373
238228_at	11	11	123.2	A	0.067627
238229_at	11	11	52.0	A	0.111572
238230_x_at	11	11	13.7	A	0.932373
238231_at	11	11	41.2	A	0.246094
238232_at	11	11	8.2	A	0.828613
238233_at	11	11	14.7	A	0.943848
238234_at	11	11	0.9	A	0.665527
238235_at	11	11	100.1	P	0.023926
238236_at	11	11	31.8	A	0.366211
238237_at	11	11	3.3	A	0.780518
238238_at	11	11	18.3	A	0.466064
238239_at	11	11	51.5	P	0.046143
238240_at	11	11	4.3	A	0.805420
238241_at	11	11	5.9	A	0.805420
238242_at	11	11	33.0	A	0.171387
238243_at	11	11	74.7	A	0.274170
238244_at	11	11	90.9	M	0.056152
238245_at	11	11	25.8	A	0.753906
238246_at	11	11	6.2	A	0.780518
238247_at	11	11	44.0	A	0.219482
238248_at	11	11	59.1	A	0.194580
238249_at	11	11	9.7	A	0.366211
238250_at	11	11	23.0	A	0.432373
238251_at	11	11	9.3	A	0.601074
238252_at	11	11	60.2	P	0.030273
238253_at	11	11	7.3	A	0.601074
238254_at	11	11	7.3	A	0.665527
238255_at	11	11	6.9	A	0.981445
238256_at	11	11	12.8	A	0.633789
238257_at	11	11	31.1	P	0.018555
238258_at	11	11	2.3	A	0.932373
238259_at	11	11	167.0	A	0.111572
238260_at	11	11	52.0	A	0.274170
238261_at	11	11	62.6	P	0.030273
238262_at	11	11	4.4	A	0.725830
238263_at	11	11	60.9	A	0.366211
238264_at	11	11	2.0	A	0.533936
238265_x_at	11	11	29.5	A	0.398926
238266_at	11	11	67.6	A	0.334473
238267_s_at	11	11	4.8	A	0.932373
238268_at	11	11	5.4	A	0.943848
238269_at	11	11	44.2	A	0.219482
238270_x_at	11	11	40.1	A	0.466064
238271_x_at	11	11	5.7	A	0.533936
238272_at	11	11	39.5	A	0.095215
238273_at	11	11	71.1	A	0.366211
238274_at	11	11	5.5	A	0.969727
238275_at	11	11	39.0	A	0.500000
238276_at	11	11	11.7	A	0.567627
238277_at	11	11	43.6	A	0.171387
238278_at	11	11	6.9	A	0.725830
238279_x_at	11	11	102.1	P	0.014160
238280_at	11	11	2.6	A	0.870361
238281_at	11	11	82.9	A	0.149658
238282_at	11	11	40.3	A	0.194580
238283_at	11	11	72.7	A	0.194580
238284_at	11	11	4.0	A	0.828613
238285_at	11	11	4.4	A	0.780518
238286_at	11	11	44.0	A	0.696289
238287_at	11	11	14.5	A	0.753906
238288_at	11	11	62.8	A	0.366211
238289_at	11	11	11.3	A	0.601074
238290_at	11	11	27.6	A	0.805420
238291_at	11	11	17.3	A	0.334473
238292_at	11	11	108.7	P	0.018555
238293_at	11	11	61.2	A	0.303711
238294_at	11	11	23.3	A	0.601074
238295_at	11	11	24.6	A	0.246094
238296_at	11	11	47.6	A	0.111572
238297_at	11	11	3.2	A	0.696289
238298_at	11	11	33.5	A	0.432373
238299_at	11	11	210.8	P	0.004150
238300_s_at	11	11	5.0	A	0.919434
238301_at	11	11	4.9	A	0.665527
238302_at	11	11	6.5	A	0.888428
238303_at	11	11	28.9	P	0.046143
238304_at	11	11	4.8	A	0.533936
238305_at	11	11	17.5	A	0.828613
238306_at	11	11	2.5	A	0.780518
238307_at	11	11	57.8	A	0.111572
238308_at	11	11	4.7	A	0.633789
238309_x_at	11	11	25.0	A	0.466064
238310_at	11	11	21.1	A	0.466064
238311_at	11	11	41.6	P	0.023926
238312_s_at	11	11	61.7	A	0.466064
238313_at	11	11	19.7	A	0.466064
238314_x_at	11	11	1.6	A	0.805420
238315_s_at	11	11	59.4	A	0.274170
238316_at	11	11	62.8	A	0.095215
238317_x_at	11	11	25.0	A	0.423340
238318_at	11	11	28.1	A	0.219482
238319_at	11	11	69.7	A	0.149658
238320_at	11	11	200.8	M	0.056152
238321_at	11	11	19.9	A	0.303711
238322_s_at	11	11	150.7	A	0.080566
238323_at	11	11	5.6	A	0.888428
238324_at	11	11	91.1	P	0.008057
238325_s_at	11	11	52.8	A	0.366211
238326_at	11	11	3.8	A	0.828613
238327_at	11	11	71.8	A	0.149658
238328_at	11	11	13.0	A	0.932373
238329_at	11	11	26.3	A	0.753906
238330_s_at	11	11	84.7	A	0.129639
238331_at	11	11	132.9	A	0.303711
238332_at	11	11	218.7	P	0.002930
238333_s_at	11	11	104.7	A	0.149658
238334_at	11	11	6.6	A	0.994141
238335_at	11	11	50.5	P	0.001953
238336_s_at	11	11	63.0	P	0.005859
238337_s_at	11	11	1248.6	P	0.000244
238338_at	11	11	64.4	A	0.665527
238339_x_at	11	11	26.7	A	0.665527
238340_at	11	11	11.9	A	0.696289
238341_at	11	11	25.8	A	0.111572
238342_at	11	11	55.3	A	0.111572
238343_x_at	11	11	2.6	A	0.828613
238344_at	11	11	9.2	A	0.633789
238345_at	11	11	16.5	A	0.246094
238346_s_at	11	11	208.3	P	0.008057
238347_at	11	11	21.3	A	0.753906
238348_x_at	11	11	41.5	A	0.219482
238349_at	11	11	20.6	A	0.466064
238350_at	11	11	38.8	A	0.432373
238351_x_at	11	11	12.7	A	0.665527
238352_s_at	11	11	14.6	A	0.567627
238353_at	11	11	15.0	A	0.466064
238354_x_at	11	11	5.6	A	0.665527
238355_at	11	11	2.9	A	0.601074
238356_at	11	11	21.5	A	0.219482
238357_at	11	11	8.3	A	0.533936
238358_x_at	11	11	6.2	A	0.828613
238359_at	11	11	3.7	A	0.805420
238360_s_at	11	11	59.0	A	0.303711
238361_s_at	11	11	6.9	A	0.888428
238362_at	11	11	17.3	A	0.219482
238363_at	11	11	27.4	P	0.046143
238364_x_at	11	11	0.8	A	0.466064
238365_s_at	11	11	39.9	A	0.246094
238366_at	11	11	32.7	A	0.533936
238367_s_at	11	11	14.5	A	0.366211
238368_at	11	11	6.9	A	0.274170
238369_s_at	11	11	20.0	A	0.398926
238370_x_at	11	11	3.3	A	0.665527
238371_s_at	11	11	15.7	A	0.466064
238372_s_at	11	11	17.9	A	0.274170
238373_at	11	11	9.1	A	0.601074
238374_at	11	11	4.9	A	0.780518
238375_at	11	11	4.7	A	0.633789
238376_at	11	11	22.1	P	0.046143
238377_s_at	11	11	4.4	A	0.981445
238378_at	11	11	7.8	A	0.567627
238379_x_at	11	11	28.5	A	0.303711
238380_s_at	11	11	2.3	A	0.753906
238381_x_at	11	11	59.3	A	0.219482
238382_x_at	11	11	2.3	A	0.850342
238383_at	11	11	13.0	A	0.725830
238384_x_at	11	11	2.0	A	0.932373
238385_at	11	11	35.9	A	0.194580
238386_x_at	11	11	58.7	A	0.246094
238387_s_at	11	11	2.0	A	0.985840
238388_x_at	11	11	9.1	A	0.904785
238389_s_at	11	11	180.4	A	0.219482
238390_at	11	11	1.8	A	0.665527
238391_at	11	11	10.3	A	0.080566
238392_at	11	11	29.4	A	0.171387
238393_at	11	11	44.4	P	0.014160
238394_at	11	11	21.5	A	0.149658
238395_at	11	11	65.6	M	0.056152
238396_at	11	11	96.5	A	0.095215
238397_at	11	11	78.7	A	0.334473
238398_s_at	11	11	1.9	A	0.805420
238399_x_at	11	11	2.6	A	0.904785
238400_at	11	11	4.8	A	0.725830
238401_at	11	11	27.0	A	0.696289
238402_s_at	11	11	64.1	A	0.194580
238403_at	11	11	9.8	A	0.780518
238404_x_at	11	11	104.8	A	0.149658
238405_at	11	11	32.3	A	0.500000
238406_x_at	11	11	123.8	P	0.046143
238407_at	11	11	90.6	A	0.246094
238408_at	11	11	22.0	A	0.601074
238409_x_at	11	11	3.0	A	0.828613
238410_x_at	11	11	4.0	A	0.601074
238411_x_at	11	11	2.4	A	0.850342
238412_at	11	11	141.0	P	0.023926
238413_at	11	11	43.4	A	0.129639
238414_at	11	11	14.5	A	0.303711
238415_at	11	11	3.7	A	0.904785
238416_x_at	11	11	22.7	A	0.567627
238417_at	11	11	94.6	A	0.095215
238418_at	11	11	67.9	A	0.274170
238419_at	11	11	186.9	P	0.002930
238420_at	11	11	54.5	M	0.056152
238421_at	11	11	128.0	P	0.014160
238422_at	11	11	21.2	A	0.366211
238423_at	11	11	8.1	A	0.398926
238424_at	11	11	46.8	A	0.633789
238425_at	11	11	118.1	P	0.001953
238426_at	11	11	6.8	A	0.665527
238427_at	11	11	144.6	P	0.010742
238428_at	11	11	148.2	P	0.001953
238429_at	11	11	3.3	A	0.870361
238430_x_at	11	11	496.9	P	0.000244
238431_at	11	11	276.5	P	0.000732
238432_at	11	11	28.0	A	0.432373
238433_at	11	11	77.5	A	0.246094
238434_at	11	11	144.4	A	0.080566
238435_at	11	11	67.5	P	0.001953
238436_s_at	11	11	208.2	P	0.005859
238437_at	11	11	126.7	P	0.001221
238438_at	11	11	114.1	P	0.018555
238439_at	11	11	42.8	A	0.533936
238440_at	11	11	121.3	A	0.129639
238441_at	11	11	0.8	A	0.998047
238442_at	11	11	39.0	A	0.274170
238443_at	11	11	78.1	P	0.008057
238444_at	11	11	30.0	A	0.366211
238445_x_at	11	11	49.3	P	0.030273
238446_at	11	11	51.1	A	0.067627
238447_at	11	11	318.1	P	0.001953
238448_at	11	11	89.6	P	0.001221
238449_at	11	11	191.0	P	0.014160
238450_at	11	11	34.3	A	0.334473
238451_at	11	11	111.8	P	0.000244
238452_at	11	11	58.6	A	0.219482
238453_at	11	11	44.5	A	0.366211
238454_at	11	11	22.1	A	0.398926
238455_at	11	11	15.6	A	0.366211
238456_at	11	11	21.7	A	0.466064
238457_at	11	11	38.9	A	0.095215
238458_at	11	11	96.6	P	0.005859
238459_x_at	11	11	52.7	A	0.194580
238460_at	11	11	307.8	P	0.014160
238461_at	11	11	186.4	P	0.014160
238462_at	11	11	116.2	P	0.002930
238463_at	11	11	43.2	A	0.366211
238464_at	11	11	101.5	A	0.095215
238465_at	11	11	192.9	P	0.000244
238466_at	11	11	75.2	M	0.056152
238467_at	11	11	89.1	A	0.129639
238468_at	11	11	113.0	P	0.001953
238469_at	11	11	223.1	P	0.001953
238470_at	11	11	77.6	A	0.067627
238471_at	11	11	15.6	A	0.805420
238472_at	11	11	64.3	P	0.023926
238473_at	11	11	16.0	A	0.080566
238474_at	11	11	6.2	A	0.780518
238475_at	11	11	170.4	P	0.030273
238476_at	11	11	114.1	P	0.030273
238477_at	11	11	336.1	P	0.023926
238478_at	11	11	58.6	A	0.219482
238479_at	11	11	353.4	P	0.014160
238480_at	11	11	181.0	P	0.000732
238481_at	11	11	4.4	A	0.753906
238482_at	11	11	446.2	P	0.008057
238483_at	11	11	203.9	P	0.001953
238484_s_at	11	11	43.4	P	0.000732
238485_at	11	11	109.2	A	0.149658
238486_at	11	11	79.1	A	0.171387
238487_at	11	11	63.5	A	0.466064
238488_at	11	11	8.7	A	0.696289
238489_at	11	11	26.7	A	0.194580
238490_at	11	11	203.0	P	0.023926
238491_at	11	11	78.9	A	0.466064
238492_at	11	11	52.3	P	0.023926
238493_at	11	11	157.2	P	0.000732
238494_at	11	11	237.2	P	0.000732
238495_at	11	11	173.2	P	0.005859
238496_at	11	11	263.3	P	0.000732
238497_at	11	11	16.8	A	0.533936
238498_at	11	11	115.5	A	0.334473
238499_at	11	11	64.9	A	0.149658
238500_at	11	11	79.1	P	0.037598
238501_at	11	11	46.6	M	0.056152
238502_at	11	11	16.3	A	0.466064
238503_at	11	11	26.9	A	0.246094
238504_at	11	11	205.0	P	0.010742
238505_at	11	11	40.4	A	0.194580
238506_at	11	11	66.9	P	0.044434
238507_at	11	11	93.2	P	0.001953
238508_at	11	11	16.9	A	0.567627
238509_at	11	11	83.9	P	0.000732
238510_at	11	11	410.3	P	0.002930
238511_at	11	11	127.1	A	0.129639
238512_at	11	11	23.3	A	0.533936
238513_at	11	11	1637.0	P	0.000244
238514_at	11	11	46.5	A	0.246094
238515_at	11	11	26.8	A	0.149658
238516_at	11	11	71.8	P	0.046143
238517_at	11	11	133.7	A	0.171387
238518_x_at	11	11	105.5	A	0.095215
238519_at	11	11	315.4	P	0.000244
238520_at	11	11	328.9	P	0.005859
238521_at	11	11	8.2	A	0.601074
238522_at	11	11	5.0	A	0.919434
238523_at	11	11	348.9	P	0.008057
238524_at	11	11	73.0	A	0.095215
238525_at	11	11	30.0	A	0.696289
238526_at	11	11	66.0	A	0.303711
238527_at	11	11	29.1	A	0.567627
238528_at	11	11	140.9	P	0.030273
238529_at	11	11	6.1	A	0.780518
238530_at	11	11	66.6	P	0.000244
238531_x_at	11	11	9.9	A	0.633789
238532_at	11	11	12.1	A	0.500000
238533_at	11	11	21.2	A	0.171387
238534_at	11	11	367.2	P	0.000244
238535_at	11	11	92.4	A	0.274170
238536_at	11	11	37.1	A	0.171387
238537_at	11	11	1.6	A	0.805420
238538_at	11	11	774.3	P	0.046143
238539_at	11	11	175.9	P	0.018555
238540_at	11	11	113.8	P	0.030273
238541_at	11	11	5.1	A	0.985840
238542_at	11	11	615.9	P	0.000732
238543_x_at	11	11	5.9	A	0.780518
238544_at	11	11	11.2	A	0.633789
238545_at	11	11	8.5	A	0.725830
238546_at	11	11	7.1	A	0.888428
238547_at	11	11	146.7	P	0.008057
238548_at	11	11	41.8	P	0.014160
238549_at	11	11	332.3	P	0.000244
238550_at	11	11	80.8	P	0.000244
238551_at	11	11	103.1	A	0.067627
238552_at	11	11	54.9	A	0.111572
238553_at	11	11	32.0	A	0.111572
238554_at	11	11	9.9	A	0.567627
238555_at	11	11	4.3	A	0.633789
238556_at	11	11	25.1	A	0.466064
238557_at	11	11	44.7	A	0.194580
238558_at	11	11	73.0	A	0.067627
238559_at	11	11	6.0	A	0.567627
238560_at	11	11	94.6	A	0.095215
238561_s_at	11	11	77.3	A	0.149658
238562_at	11	11	154.6	P	0.018555
238563_at	11	11	79.8	P	0.002930
238564_at	11	11	63.3	P	0.030273
238565_at	11	11	130.4	P	0.001221
238566_at	11	11	26.3	A	0.303711
238567_at	11	11	63.3	A	0.665527
238568_s_at	11	11	30.9	A	0.219482
238569_at	11	11	137.3	M	0.056152
238570_at	11	11	21.1	A	0.601074
238571_at	11	11	40.1	P	0.023926
238572_at	11	11	23.7	A	0.432373
238573_at	11	11	123.7	A	0.129639
238574_at	11	11	181.6	P	0.037598
238575_at	11	11	105.2	A	0.111572
238576_at	11	11	125.6	A	0.095215
238577_s_at	11	11	106.4	P	0.037598
238578_at	11	11	99.5	P	0.023926
238579_at	11	11	128.8	A	0.111572
238580_at	11	11	27.9	A	0.366211
238581_at	11	11	7.9	A	0.780518
238582_at	11	11	20.1	A	0.500000
238583_at	11	11	177.3	P	0.010742
238584_at	11	11	175.7	P	0.001221
238585_at	11	11	201.4	P	0.046143
238586_at	11	11	46.3	A	0.129639
238587_at	11	11	97.1	A	0.149658
238588_at	11	11	62.2	M	0.056152
238589_s_at	11	11	150.3	P	0.001953
238590_x_at	11	11	438.8	P	0.018555
238591_at	11	11	4.1	A	0.601074
238592_at	11	11	3.0	A	0.753906
238593_at	11	11	942.4	P	0.000244
238594_x_at	11	11	60.7	A	0.500000
238595_at	11	11	176.1	P	0.030273
238596_at	11	11	79.5	M	0.056152
238597_at	11	11	97.0	P	0.030273
238598_s_at	11	11	101.8	M	0.056152
238599_at	11	11	253.9	P	0.000732
238600_at	11	11	5.2	A	0.870361
238601_at	11	11	406.5	P	0.000244
238602_at	11	11	95.4	P	0.046143
238603_at	11	11	16.5	A	0.696289
238604_at	11	11	694.8	P	0.000244
238605_at	11	11	4.0	A	0.725830
238606_at	11	11	103.4	P	0.010742
238607_at	11	11	102.2	P	0.046143
238608_at	11	11	61.0	A	0.095215
238609_at	11	11	171.0	P	0.030273
238610_s_at	11	11	50.5	A	0.246094
238611_at	11	11	14.3	A	0.753906
238612_at	11	11	316.9	P	0.004150
238613_at	11	11	668.9	P	0.002930
238614_x_at	11	11	353.8	P	0.005859
238615_at	11	11	67.0	M	0.056152
238616_at	11	11	49.5	A	0.219482
238617_at	11	11	15.5	A	0.366211
238618_at	11	11	45.0	A	0.500000
238619_at	11	11	91.9	A	0.095215
238620_at	11	11	70.2	P	0.004150
238621_at	11	11	102.4	A	0.149658
238622_at	11	11	136.7	P	0.005859
238623_at	11	11	185.9	M	0.056152
238624_at	11	11	68.5	P	0.010742
238625_at	11	11	10.8	A	0.500000
238626_at	11	11	9.1	A	0.398926
238627_at	11	11	148.4	A	0.274170
238628_s_at	11	11	42.7	A	0.466064
238629_x_at	11	11	8.2	A	0.888428
238630_at	11	11	84.8	A	0.366211
238631_at	11	11	58.6	A	0.171387
238632_at	11	11	1.9	A	0.718506
238633_at	11	11	207.9	P	0.001221
238634_x_at	11	11	0.7	A	0.696289
238635_at	11	11	63.6	P	0.001953
238636_at	11	11	19.5	A	0.805420
238637_at	11	11	20.6	A	0.567627
238638_at	11	11	209.8	P	0.000732
238639_x_at	11	11	65.4	A	0.303711
238640_at	11	11	41.8	A	0.334473
238641_at	11	11	20.3	A	0.696289
238642_at	11	11	9.9	A	0.696289
238643_at	11	11	34.6	A	0.533936
238644_at	11	11	54.7	P	0.046143
238645_at	11	11	67.3	A	0.095215
238646_at	11	11	100.9	A	0.149658
238647_at	11	11	108.3	P	0.005859
238648_at	11	11	39.1	A	0.111572
238649_at	11	11	70.1	M	0.056152
238650_x_at	11	11	464.2	A	0.080566
238651_at	11	11	40.0	A	0.274170
238652_at	11	11	99.6	A	0.129639
238653_at	11	11	342.5	P	0.000732
238654_at	11	11	109.5	A	0.274170
238655_at	11	11	104.5	A	0.334473
238656_at	11	11	331.0	P	0.004150
238657_at	11	11	5.8	A	0.888428
238658_at	11	11	128.0	M	0.056152
238659_at	11	11	34.7	A	0.219482
238660_at	11	11	186.1	P	0.014160
238661_at	11	11	23.5	A	0.303711
238662_at	11	11	429.2	P	0.010742
238663_x_at	11	11	7.1	A	0.888428
238664_s_at	11	11	45.2	A	0.129639
238665_at	11	11	22.5	A	0.567627
238666_at	11	11	104.5	P	0.037598
238667_at	11	11	9.9	A	0.601074
238668_at	11	11	78.3	P	0.037598
238669_at	11	11	263.1	P	0.002930
238670_at	11	11	68.7	P	0.030273
238671_at	11	11	3.4	A	0.870361
238672_at	11	11	101.4	P	0.002930
238673_at	11	11	13.9	A	0.194580
238674_at	11	11	29.4	A	0.432373
238675_x_at	11	11	249.7	P	0.018555
238676_at	11	11	48.2	A	0.633789
238677_at	11	11	158.8	A	0.095215
238678_at	11	11	68.8	A	0.171387
238679_at	11	11	89.8	A	0.246094
238680_at	11	11	2.8	A	0.943848
238681_at	11	11	130.8	P	0.001221
238682_at	11	11	59.4	A	0.194580
238683_at	11	11	139.0	A	0.303711
238684_at	11	11	158.0	A	0.129639
238685_at	11	11	25.6	A	0.238281
238686_at	11	11	321.4	P	0.023926
238687_x_at	11	11	52.1	M	0.056152
238688_at	11	11	27.9	A	0.665527
238689_at	11	11	112.7	A	0.080566
238690_at	11	11	27.4	A	0.567627
238691_at	11	11	67.5	A	0.095215
238692_at	11	11	151.5	P	0.000244
238693_at	11	11	145.4	P	0.000732
238694_at	11	11	73.3	P	0.030273
238695_s_at	11	11	51.3	P	0.030273
238696_at	11	11	104.4	P	0.018555
238697_at	11	11	135.0	A	0.080566
238698_at	11	11	51.9	A	0.366211
238699_s_at	11	11	134.1	P	0.046143
238700_at	11	11	254.7	P	0.001953
238701_x_at	11	11	960.2	P	0.002930
238702_at	11	11	27.8	A	0.246094
238703_at	11	11	8.1	A	0.601074
238704_at	11	11	56.9	A	0.149658
238705_at	11	11	2.0	A	0.969727
238706_at	11	11	83.7	P	0.002930
238707_at	11	11	28.0	A	0.533936
238708_at	11	11	61.1	A	0.303711
238709_at	11	11	240.5	P	0.030273
238710_at	11	11	36.2	A	0.500000
238711_s_at	11	11	273.5	P	0.000732
238712_at	11	11	123.7	A	0.080566
238713_at	11	11	21.1	A	0.171387
238714_at	11	11	351.2	P	0.008057
238715_at	11	11	138.9	A	0.080566
238716_at	11	11	99.6	A	0.432373
238717_at	11	11	292.0	P	0.005859
238718_at	11	11	1.9	A	0.665527
238719_at	11	11	350.8	P	0.000244
238720_at	11	11	38.9	A	0.149658
238721_at	11	11	10.5	A	0.904785
238722_x_at	11	11	102.9	P	0.005859
238723_at	11	11	46.8	P	0.014160
238724_at	11	11	54.4	M	0.056152
238725_at	11	11	61.5	A	0.567627
238726_at	11	11	5.3	A	0.850342
238727_at	11	11	61.6	P	0.010742
238728_at	11	11	139.3	A	0.111572
238729_x_at	11	11	99.2	M	0.056152
238730_at	11	11	17.4	A	0.725830
238731_at	11	11	21.5	A	0.366211
238732_at	11	11	5.7	A	0.696289
238733_at	11	11	297.7	P	0.001221
238734_at	11	11	7.0	A	0.780518
238735_at	11	11	113.7	A	0.067627
238736_at	11	11	220.4	A	0.111572
238737_at	11	11	34.7	A	0.828613
238738_at	11	11	85.8	A	0.194580
238739_at	11	11	226.6	P	0.000244
238740_at	11	11	44.5	A	0.432373
238741_at	11	11	810.1	P	0.001953
238742_x_at	11	11	117.4	A	0.398926
238743_at	11	11	106.1	A	0.067627
238744_at	11	11	41.4	M	0.056152
238745_at	11	11	46.3	A	0.567627
238746_at	11	11	10.3	A	0.500000
238747_at	11	11	8.5	A	0.725830
238748_at	11	11	30.3	A	0.303711
238749_at	11	11	13.9	A	0.665527
238750_at	11	11	79.6	A	0.194580
238751_at	11	11	2.1	A	0.567627
238752_at	11	11	20.6	A	0.274170
238753_at	11	11	101.6	A	0.366211
238754_at	11	11	6.5	A	0.805420
238755_at	11	11	48.4	A	0.067627
238756_at	11	11	203.0	P	0.000244
